OrderID,CustomerID,Country,Gender,Category,Quantity,PricePerUnit,OrderDate,PaymentMethod,ShippingMethod,TotalPrice
ORD105155,CUST5920,India,Other,Home & Garden,5,273.88,2023-03-22,Bank Transfer,Standard,1369.4
ORD105156,CUST14269,Brazil,Male,Books,5,273.88,2023-03-07,PayPal,Express,1369.4
ORD105157,CUST12008,India,Other,Automotive,4,273.88,2023-10-24,Bank Transfer,Standard,1095.52
ORD105158,CUST7381,United Kingdom,Other,Clothing,2,273.88,2023-10-07,Credit Card,Overnight,547.76
ORD105159,CUST8618,United States,Other,Clothing,3,273.88,2023-09-18,Credit Card,Standard,821.64
ORD105160,CUST13989,South Africa,Other,Sports,2,273.88,2023-10-04,Bank Transfer,Standard,547.76
ORD105161,CUST9443,South Africa,Male,Electronics,5,273.88,2023-01-06,Credit Card,Two-Day,1369.4
ORD105162,CUST5272,France,Male,Beauty,4,273.88,2023-05-12,Gift Card,Express,1095.52
ORD105163,CUST6773,South Africa,Female,Beauty,5,273.88,2023-09-22,Credit Card,Express,1369.4
ORD105164,CUST7547,South Africa,Female,Electronics,4,273.88,2023-11-21,Gift Card,Express,1095.52
ORD105165,CUST8164,United Kingdom,Other,Books,1,273.88,2023-03-09,Gift Card,Standard,273.88
ORD105166,CUST9780,Australia,Female,Beauty,2,273.88,2023-05-06,Credit Card,Overnight,547.76
ORD105167,CUST5946,South Africa,Male,Home & Garden,3,273.88,2023-11-11,Gift Card,Standard,821.64
ORD105168,CUST5506,United States,Male,Home & Garden,4,273.88,2023-06-20,Credit Card,Express,1095.52
ORD105169,CUST11719,Canada,Female,Beauty,1,273.88,2023-12-02,Credit Card,Express,273.88
ORD105170,CUST13435,United Kingdom,Female,Toys,1,273.88,2023-01-29,Bank Transfer,Express,273.88
ORD105171,CUST13697,United Kingdom,Male,Toys,2,273.88,2023-06-25,Credit Card,Express,547.76
ORD105172,CUST11360,Australia,Female,Automotive,4,273.88,2023-11-03,Credit Card,Overnight,1095.52
ORD105173,CUST12657,France,Male,Sports,3,273.88,2023-10-19,Bank Transfer,Two-Day,821.64
ORD105174,CUST8590,Australia,Male,Beauty,3,273.88,2023-11-28,PayPal,Standard,821.64
ORD105175,CUST6192,India,Female,Clothing,3,273.88,2023-04-15,Credit Card,Overnight,821.64
ORD105176,CUST6464,Canada,Female,Books,5,273.88,2023-02-14,PayPal,Two-Day,1369.4
ORD105177,CUST5390,Germany,Other,Automotive,5,273.88,2023-04-11,PayPal,Express,1369.4
ORD105178,CUST10615,Brazil,Other,Automotive,4,273.88,2023-08-14,Bank Transfer,Overnight,1095.52
ORD105179,CUST11106,Germany,Other,Clothing,3,273.88,2023-04-14,PayPal,Overnight,821.64
ORD105180,CUST13864,France,Other,Electronics,1,273.88,2023-09-19,PayPal,Overnight,273.88
ORD105181,CUST7560,France,Other,Books,3,273.88,2023-09-10,Gift Card,Standard,821.64
ORD105182,CUST10867,South Africa,Male,Books,4,273.88,2023-06-14,PayPal,Two-Day,1095.52
ORD105183,CUST6211,Australia,Female,Home & Garden,3,273.88,2023-10-19,Bank Transfer,Two-Day,821.64
ORD105184,CUST14121,India,Male,Books,2,273.88,2023-07-31,Credit Card,Standard,547.76
ORD105185,CUST6539,South Africa,Other,Sports,3,273.88,2023-05-24,Gift Card,Two-Day,821.64
ORD105186,CUST14104,China,Other,Beauty,1,273.88,2023-08-24,Bank Transfer,Express,273.88
ORD105187,CUST5643,India,Female,Clothing,4,273.88,2023-01-22,Bank Transfer,Overnight,1095.52
ORD105188,CUST13693,France,Male,Home & Garden,4,273.88,2023-03-10,Gift Card,Two-Day,1095.52
ORD105189,CUST13921,France,Other,Automotive,1,273.88,2023-03-10,Gift Card,Two-Day,273.88
ORD105190,CUST6283,United Kingdom,Other,Automotive,4,273.88,2023-09-03,Bank Transfer,Overnight,1095.52
ORD105191,CUST12680,China,Other,Toys,3,273.88,2023-03-04,Credit Card,Express,821.64
ORD105192,CUST12345,South Africa,Other,Automotive,4,273.88,2023-08-25,PayPal,Express,1095.52
ORD105193,CUST9386,France,Male,Home & Garden,3,273.88,2023-11-27,Credit Card,Two-Day,821.64
ORD105194,CUST5919,China,Male,Sports,4,273.88,2023-12-29,PayPal,Express,1095.52
ORD105195,CUST7339,Canada,Other,Sports,3,273.88,2023-01-19,Credit Card,Standard,821.64
ORD105196,CUST13947,Brazil,Male,Sports,3,273.88,2023-08-19,Gift Card,Overnight,821.64
ORD105197,CUST10930,Australia,Other,Sports,1,273.88,2023-08-17,Gift Card,Overnight,273.88
ORD105198,CUST10402,France,Female,Toys,1,273.88,2023-12-24,Gift Card,Standard,273.88
ORD105199,CUST10663,Canada,Female,Clothing,5,273.88,2023-05-07,Bank Transfer,Express,1369.4
ORD105200,CUST10275,India,Female,Sports,1,273.88,2023-05-26,Bank Transfer,Express,273.88
ORD105201,CUST5507,Australia,Male,Home & Garden,3,273.88,2023-11-25,PayPal,Overnight,821.64
ORD105202,CUST6436,China,Other,Home & Garden,3,273.88,2023-04-24,Gift Card,Standard,821.64
ORD105203,CUST13750,Australia,Female,Toys,4,273.88,2023-08-31,Bank Transfer,Standard,1095.52
ORD105204,CUST12354,Germany,Female,Books,4,273.88,2023-05-25,Bank Transfer,Overnight,1095.52
ORD105205,CUST9516,United Kingdom,Male,Beauty,5,273.88,2023-02-10,Gift Card,Two-Day,1369.4
ORD105206,CUST8622,China,Male,Home & Garden,3,273.88,2023-06-10,Credit Card,Overnight,821.64
ORD105207,CUST9399,Canada,Female,Home & Garden,5,273.88,2023-12-04,Gift Card,Two-Day,1369.4
ORD105208,CUST10037,France,Other,Toys,3,273.88,2023-03-18,PayPal,Two-Day,821.64
ORD105209,CUST13111,China,Other,Clothing,1,273.88,2023-06-17,Gift Card,Two-Day,273.88
ORD105210,CUST8715,United States,Other,Automotive,4,273.88,2023-10-11,Credit Card,Overnight,1095.52
ORD105211,CUST12837,Germany,Female,Books,5,273.88,2023-04-20,Credit Card,Standard,1369.4
ORD105212,CUST6301,Canada,Male,Home & Garden,2,273.88,2023-07-14,Gift Card,Standard,547.76
ORD105213,CUST12370,India,Other,Electronics,3,273.88,2023-08-16,Bank Transfer,Standard,821.64
ORD105214,CUST10185,United States,Female,Home & Garden,1,273.88,2023-06-16,Credit Card,Overnight,273.88
ORD105215,CUST7155,China,Female,Automotive,2,273.88,2023-01-21,PayPal,Overnight,547.76
ORD105216,CUST11411,United Kingdom,Male,Beauty,1,273.88,2023-06-14,Bank Transfer,Express,273.88
ORD105217,CUST11365,United States,Other,Beauty,1,273.88,2023-05-10,PayPal,Overnight,273.88
ORD105218,CUST5692,Australia,Female,Books,3,273.88,2023-09-19,PayPal,Standard,821.64
ORD105219,CUST6478,China,Other,Books,1,273.88,2023-02-21,PayPal,Express,273.88
ORD105220,CUST11396,Canada,Other,Sports,5,273.88,2023-09-18,PayPal,Overnight,1369.4
ORD105221,CUST13448,China,Other,Clothing,2,273.88,2023-06-24,Credit Card,Overnight,547.76
ORD105222,CUST5441,United Kingdom,Female,Automotive,1,273.88,2023-10-26,Bank Transfer,Overnight,273.88
ORD105223,CUST7646,Brazil,Other,Beauty,1,273.88,2023-04-06,Gift Card,Express,273.88
ORD105224,CUST10209,Australia,Male,Electronics,4,273.88,2023-12-23,Credit Card,Express,1095.52
ORD105225,CUST11533,France,Female,Electronics,4,273.88,2023-02-09,Bank Transfer,Two-Day,1095.52
ORD105226,CUST9677,China,Female,Sports,5,273.88,2023-07-28,Gift Card,Express,1369.4
ORD105227,CUST12211,United Kingdom,Other,Clothing,4,273.88,2023-05-22,Gift Card,Standard,1095.52
ORD105228,CUST14927,United States,Other,Clothing,1,273.88,2023-09-15,Credit Card,Standard,273.88
ORD105229,CUST7645,United States,Other,Books,1,273.88,2023-06-16,Bank Transfer,Overnight,273.88
ORD105230,CUST13210,Canada,Female,Home & Garden,2,273.88,2023-07-10,PayPal,Standard,547.76
ORD105231,CUST14316,Australia,Male,Electronics,4,273.88,2023-11-15,PayPal,Standard,1095.52
ORD105232,CUST12933,United States,Male,Electronics,3,273.88,2023-04-29,Gift Card,Standard,821.64
ORD105233,CUST10476,France,Female,Toys,4,273.88,2023-05-26,Credit Card,Standard,1095.52
ORD105234,CUST12928,Brazil,Male,Electronics,1,273.88,2023-12-16,Credit Card,Express,273.88
ORD105235,CUST7080,Brazil,Other,Electronics,2,273.88,2023-12-01,PayPal,Standard,547.76
ORD105236,CUST11089,Canada,Female,Toys,4,273.88,2023-05-09,Credit Card,Overnight,1095.52
ORD105237,CUST12396,China,Male,Beauty,2,273.88,2023-05-25,Credit Card,Express,547.76
ORD105238,CUST14739,United States,Female,Clothing,4,273.88,2023-02-23,Bank Transfer,Two-Day,1095.52
ORD105239,CUST12797,United Kingdom,Male,Home & Garden,5,273.88,2023-05-02,Bank Transfer,Standard,1369.4
ORD105240,CUST5861,India,Female,Beauty,1,273.88,2023-05-04,Gift Card,Two-Day,273.88
ORD105241,CUST13346,Brazil,Male,Clothing,1,273.88,2023-06-16,Bank Transfer,Two-Day,273.88
ORD105242,CUST8494,South Africa,Female,Sports,3,273.88,2023-11-18,Credit Card,Overnight,821.64
ORD105243,CUST5904,Canada,Female,Electronics,1,273.88,2023-05-23,PayPal,Two-Day,273.88
ORD105244,CUST6269,China,Female,Home & Garden,3,273.88,2023-01-22,PayPal,Standard,821.64
ORD105245,CUST5404,Germany,Female,Clothing,1,273.88,2023-10-03,PayPal,Overnight,273.88
ORD105246,CUST14035,Canada,Female,Automotive,4,273.88,2023-12-15,Gift Card,Overnight,1095.52
ORD105247,CUST14974,United Kingdom,Other,Sports,4,273.88,2023-10-26,PayPal,Express,1095.52
ORD105248,CUST14756,India,Female,Electronics,5,273.88,2023-10-04,Bank Transfer,Overnight,1369.4
ORD105249,CUST6184,South Africa,Female,Sports,4,273.88,2023-10-31,Bank Transfer,Two-Day,1095.52
ORD105250,CUST13938,Brazil,Female,Toys,2,273.88,2023-11-18,Credit Card,Standard,547.76
ORD105251,CUST6725,Australia,Male,Sports,4,273.88,2023-04-25,Gift Card,Express,1095.52
ORD105252,CUST13462,South Africa,Female,Beauty,3,273.88,2023-09-29,PayPal,Two-Day,821.64
ORD105253,CUST10811,Brazil,Other,Sports,5,273.88,2023-06-17,Credit Card,Overnight,1369.4
ORD105254,CUST10606,Germany,Female,Beauty,2,273.88,2023-10-04,PayPal,Standard,547.76
ORD105255,CUST8956,Germany,Male,Automotive,2,273.88,2023-12-23,PayPal,Overnight,547.76
ORD105256,CUST5171,Brazil,Male,Books,1,273.88,2023-09-21,Credit Card,Express,273.88
ORD105257,CUST13465,Australia,Female,Beauty,3,273.88,2023-09-07,Bank Transfer,Express,821.64
ORD105258,CUST7306,Canada,Female,Toys,4,273.88,2023-09-12,Credit Card,Standard,1095.52
ORD105259,CUST14350,Australia,Female,Toys,4,273.88,2023-12-08,Gift Card,Two-Day,1095.52
ORD105260,CUST14898,United States,Female,Sports,1,273.88,2023-02-27,Credit Card,Standard,273.88
ORD105261,CUST14963,Brazil,Male,Clothing,4,273.88,2023-01-05,PayPal,Two-Day,1095.52
ORD105262,CUST5421,Brazil,Female,Sports,2,273.88,2023-04-21,Bank Transfer,Standard,547.76
ORD105263,CUST10540,Australia,Male,Sports,4,273.88,2023-12-31,Credit Card,Express,1095.52
ORD105264,CUST14401,France,Male,Clothing,4,273.88,2023-10-13,Bank Transfer,Express,1095.52
ORD105265,CUST9675,France,Other,Electronics,2,273.88,2023-12-17,Bank Transfer,Overnight,547.76
ORD105266,CUST14082,United Kingdom,Male,Home & Garden,3,273.88,2023-09-22,Bank Transfer,Express,821.64
ORD105267,CUST11748,France,Female,Books,3,273.88,2023-09-06,Bank Transfer,Overnight,821.64
ORD105268,CUST11103,Germany,Female,Automotive,2,273.88,2023-04-05,PayPal,Express,547.76
ORD105269,CUST6473,United States,Female,Electronics,2,273.88,2023-12-17,PayPal,Express,547.76
ORD105270,CUST8243,Brazil,Female,Sports,5,273.88,2023-10-24,PayPal,Overnight,1369.4
ORD105271,CUST7181,South Africa,Other,Electronics,5,273.88,2023-11-03,PayPal,Standard,1369.4
ORD105272,CUST14641,Germany,Other,Home & Garden,4,273.88,2023-07-04,PayPal,Standard,1095.52
ORD105273,CUST8096,United Kingdom,Other,Toys,4,273.88,2023-08-17,Gift Card,Standard,1095.52
ORD105274,CUST11646,India,Other,Electronics,5,273.88,2023-11-13,Gift Card,Two-Day,1369.4
ORD105275,CUST14782,United States,Male,Home & Garden,4,273.88,2023-09-19,Credit Card,Two-Day,1095.52
ORD105276,CUST10882,France,Other,Automotive,3,273.88,2023-04-29,Bank Transfer,Express,821.64
ORD105277,CUST10982,China,Male,Electronics,3,273.88,2023-08-22,Gift Card,Express,821.64
ORD105278,CUST10798,Canada,Female,Automotive,1,273.88,2023-10-09,PayPal,Express,273.88
ORD105279,CUST14627,South Africa,Male,Beauty,5,273.88,2023-07-21,Bank Transfer,Overnight,1369.4
ORD105280,CUST13415,Brazil,Male,Sports,3,273.88,2023-09-19,PayPal,Two-Day,821.64
ORD105281,CUST13411,India,Other,Home & Garden,1,273.88,2023-02-22,PayPal,Two-Day,273.88
ORD105282,CUST14846,Canada,Female,Books,2,273.88,2023-11-13,Credit Card,Standard,547.76
ORD105283,CUST13456,Australia,Female,Sports,3,273.88,2023-06-10,Bank Transfer,Two-Day,821.64
ORD105284,CUST14145,Australia,Other,Beauty,1,273.88,2023-09-01,PayPal,Overnight,273.88
ORD105285,CUST9524,United States,Male,Toys,4,273.88,2023-04-04,PayPal,Overnight,1095.52
ORD105286,CUST11559,United States,Other,Electronics,1,273.88,2023-02-09,Credit Card,Overnight,273.88
ORD105287,CUST12620,United States,Male,Sports,3,273.88,2023-10-07,Bank Transfer,Overnight,821.64
ORD105288,CUST7774,Germany,Other,Electronics,4,273.88,2023-04-02,Gift Card,Express,1095.52
ORD105289,CUST10673,Germany,Other,Electronics,4,273.88,2023-10-28,Bank Transfer,Overnight,1095.52
ORD105290,CUST8124,Australia,Female,Sports,1,273.88,2023-02-07,PayPal,Standard,273.88
ORD105291,CUST13671,United States,Female,Home & Garden,1,273.88,2023-08-31,Gift Card,Overnight,273.88
ORD105292,CUST6353,South Africa,Female,Home & Garden,3,273.88,2023-12-30,Credit Card,Two-Day,821.64
ORD105293,CUST14081,United Kingdom,Other,Sports,4,273.88,2023-05-16,Credit Card,Overnight,1095.52
ORD105294,CUST8854,United States,Female,Home & Garden,5,273.88,2023-03-05,PayPal,Standard,1369.4
ORD105295,CUST13134,Brazil,Female,Clothing,1,273.88,2023-12-09,Bank Transfer,Two-Day,273.88
ORD105296,CUST5924,South Africa,Other,Electronics,5,273.88,2023-12-29,PayPal,Two-Day,1369.4
ORD105297,CUST7170,Brazil,Female,Sports,5,273.88,2023-07-20,Bank Transfer,Two-Day,1369.4
ORD105298,CUST10506,China,Male,Books,4,273.88,2023-11-03,Credit Card,Express,1095.52
ORD105299,CUST7395,Australia,Female,Beauty,3,273.88,2023-09-19,PayPal,Two-Day,821.64
ORD105300,CUST13220,United States,Male,Automotive,5,273.88,2023-06-24,PayPal,Express,1369.4
ORD105301,CUST13226,France,Female,Toys,3,273.88,2023-06-26,Gift Card,Overnight,821.64
ORD105302,CUST10515,Canada,Other,Sports,1,273.88,2023-03-26,PayPal,Standard,273.88
ORD105303,CUST7670,United States,Other,Sports,4,273.88,2023-06-09,Bank Transfer,Two-Day,1095.52
ORD105304,CUST8365,United Kingdom,Female,Electronics,2,273.88,2023-07-01,Gift Card,Overnight,547.76
ORD105305,CUST5588,China,Male,Beauty,4,273.88,2023-02-05,Bank Transfer,Express,1095.52
ORD105306,CUST8138,United States,Female,Electronics,2,273.88,2023-12-11,Gift Card,Express,547.76
ORD105307,CUST14095,Canada,Other,Books,1,273.88,2023-04-09,Credit Card,Standard,273.88
ORD105308,CUST11663,Canada,Female,Toys,3,273.88,2023-08-14,Bank Transfer,Overnight,821.64
ORD105309,CUST9086,Germany,Other,Automotive,1,273.88,2023-02-06,Bank Transfer,Standard,273.88
ORD105310,CUST13531,United Kingdom,Male,Automotive,4,273.88,2023-09-30,PayPal,Standard,1095.52
ORD105311,CUST9270,United Kingdom,Male,Home & Garden,2,273.88,2023-09-29,Credit Card,Two-Day,547.76
ORD105312,CUST11019,South Africa,Other,Sports,2,273.88,2023-07-05,Gift Card,Two-Day,547.76
ORD105313,CUST14906,France,Male,Electronics,4,273.88,2023-02-18,Gift Card,Standard,1095.52
ORD105314,CUST5556,United Kingdom,Other,Automotive,4,273.88,2023-04-04,Credit Card,Two-Day,1095.52
ORD105315,CUST13022,China,Other,Toys,1,273.88,2023-11-03,PayPal,Overnight,273.88
ORD105316,CUST10452,France,Other,Books,5,273.88,2023-08-14,Bank Transfer,Express,1369.4
ORD105317,CUST8567,Germany,Female,Books,2,273.88,2023-01-05,Bank Transfer,Express,547.76
ORD105318,CUST8899,United Kingdom,Male,Toys,4,273.88,2023-12-19,PayPal,Two-Day,1095.52
ORD105319,CUST11477,Germany,Female,Automotive,1,273.88,2023-06-23,Gift Card,Overnight,273.88
ORD105320,CUST12500,Canada,Female,Automotive,5,273.88,2023-07-02,PayPal,Two-Day,1369.4
ORD105321,CUST6016,United States,Male,Clothing,3,273.88,2023-03-14,Bank Transfer,Overnight,821.64
ORD105322,CUST11470,United Kingdom,Female,Sports,4,273.88,2023-05-25,Credit Card,Express,1095.52
ORD105323,CUST7062,Canada,Other,Books,5,273.88,2023-06-01,Gift Card,Overnight,1369.4
ORD105324,CUST14030,United States,Female,Toys,3,273.88,2023-02-25,PayPal,Express,821.64
ORD105325,CUST14829,United States,Other,Home & Garden,3,273.88,2023-07-02,Bank Transfer,Two-Day,821.64
ORD105326,CUST9321,Canada,Male,Automotive,1,273.88,2023-05-02,Gift Card,Overnight,273.88
ORD105327,CUST8496,Brazil,Female,Electronics,2,273.88,2023-09-01,PayPal,Two-Day,547.76
ORD105328,CUST6813,France,Male,Electronics,4,273.88,2023-07-23,Credit Card,Standard,1095.52
ORD105329,CUST11256,Brazil,Other,Clothing,5,273.88,2023-03-20,Gift Card,Standard,1369.4
ORD105330,CUST14643,Australia,Female,Home & Garden,3,273.88,2023-01-16,Credit Card,Two-Day,821.64
ORD105331,CUST7313,India,Other,Books,2,273.88,2023-05-06,Bank Transfer,Express,547.76
ORD105332,CUST14706,United States,Other,Toys,3,273.88,2023-03-28,Gift Card,Overnight,821.64
ORD105333,CUST6231,South Africa,Other,Clothing,4,273.88,2023-10-05,Credit Card,Two-Day,1095.52
ORD105334,CUST14837,France,Male,Books,4,273.88,2023-12-17,PayPal,Express,1095.52
ORD105335,CUST10831,United States,Male,Books,1,273.88,2023-02-12,Credit Card,Overnight,273.88
ORD105336,CUST7999,China,Male,Sports,4,273.88,2023-03-20,Bank Transfer,Two-Day,1095.52
ORD105337,CUST8440,South Africa,Female,Beauty,4,273.88,2023-10-04,PayPal,Two-Day,1095.52
ORD105338,CUST9056,Australia,Other,Toys,4,273.88,2023-09-21,Credit Card,Express,1095.52
ORD105339,CUST5305,Australia,Male,Books,2,273.88,2023-11-01,Gift Card,Overnight,547.76
ORD105340,CUST14915,China,Other,Electronics,5,273.88,2023-08-16,Credit Card,Overnight,1369.4
ORD105341,CUST6689,Canada,Male,Books,5,273.88,2023-05-05,Gift Card,Express,1369.4
ORD105342,CUST14709,France,Other,Clothing,4,273.88,2023-04-16,Gift Card,Two-Day,1095.52
ORD105343,CUST8917,Germany,Male,Toys,5,273.88,2023-08-18,Credit Card,Express,1369.4
ORD105344,CUST12080,France,Male,Automotive,4,273.88,2023-05-14,Bank Transfer,Express,1095.52
ORD105345,CUST13611,South Africa,Male,Books,5,273.88,2023-03-22,Gift Card,Two-Day,1369.4
ORD105346,CUST7936,Brazil,Male,Toys,5,273.88,2023-12-26,Bank Transfer,Overnight,1369.4
ORD105347,CUST8862,Germany,Other,Automotive,3,273.88,2023-04-19,Gift Card,Standard,821.64
ORD105348,CUST14642,Australia,Male,Automotive,2,273.88,2023-06-24,Gift Card,Standard,547.76
ORD105349,CUST10649,Australia,Male,Electronics,3,273.88,2023-06-13,Credit Card,Express,821.64
ORD105350,CUST8261,Canada,Male,Electronics,3,273.88,2023-05-05,Gift Card,Overnight,821.64
ORD105351,CUST14356,India,Other,Clothing,5,273.88,2023-12-14,PayPal,Two-Day,1369.4
ORD105352,CUST6819,France,Male,Electronics,1,273.88,2023-01-23,Credit Card,Overnight,273.88
ORD105353,CUST6342,Canada,Other,Home & Garden,1,273.88,2023-11-27,PayPal,Express,273.88
ORD105354,CUST10560,South Africa,Female,Home & Garden,2,273.88,2023-03-03,PayPal,Overnight,547.76
ORD105355,CUST7226,Germany,Other,Beauty,4,273.88,2023-07-31,Gift Card,Overnight,1095.52
ORD105356,CUST6079,China,Female,Toys,5,273.88,2023-09-09,Bank Transfer,Two-Day,1369.4
ORD105357,CUST9206,United States,Male,Home & Garden,2,273.88,2023-04-06,Credit Card,Standard,547.76
ORD105358,CUST11280,Brazil,Male,Clothing,3,273.88,2023-07-28,Bank Transfer,Overnight,821.64
ORD105359,CUST12235,South Africa,Other,Books,5,273.88,2023-02-26,Credit Card,Overnight,1369.4
ORD105360,CUST5813,United States,Male,Home & Garden,3,273.88,2023-08-22,PayPal,Standard,821.64
ORD105361,CUST10089,France,Male,Beauty,2,273.88,2023-12-24,Gift Card,Overnight,547.76
ORD105362,CUST7031,China,Other,Toys,1,273.88,2023-11-22,Gift Card,Overnight,273.88
ORD105363,CUST13514,Australia,Male,Sports,2,273.88,2023-03-06,Gift Card,Overnight,547.76
ORD105364,CUST14095,Canada,Female,Sports,5,273.88,2023-10-20,Bank Transfer,Standard,1369.4
ORD105365,CUST14733,Germany,Female,Automotive,5,273.88,2023-11-20,Gift Card,Express,1369.4
ORD105366,CUST10911,Canada,Male,Clothing,4,273.88,2023-11-27,Gift Card,Standard,1095.52
ORD105367,CUST7653,Germany,Male,Beauty,1,273.88,2023-01-17,Bank Transfer,Standard,273.88
ORD105368,CUST8340,India,Female,Home & Garden,5,273.88,2023-05-15,Bank Transfer,Express,1369.4
ORD105369,CUST12876,India,Male,Beauty,1,273.88,2023-11-04,Gift Card,Two-Day,273.88
ORD105370,CUST6141,Canada,Female,Electronics,5,273.88,2023-05-10,Gift Card,Standard,1369.4
ORD105371,CUST14041,Germany,Other,Beauty,1,273.88,2023-02-06,PayPal,Overnight,273.88
ORD105372,CUST13558,Germany,Female,Automotive,2,273.88,2023-09-07,Gift Card,Two-Day,547.76
ORD105373,CUST7897,United States,Male,Home & Garden,1,273.88,2023-02-26,Bank Transfer,Two-Day,273.88
ORD105374,CUST14281,Canada,Male,Clothing,3,273.88,2023-12-23,Credit Card,Express,821.64
ORD105375,CUST9041,United Kingdom,Female,Electronics,2,273.88,2023-01-10,Gift Card,Two-Day,547.76
ORD105376,CUST7038,France,Female,Beauty,5,273.88,2023-03-22,Credit Card,Overnight,1369.4
ORD105377,CUST9270,Australia,Male,Sports,5,273.88,2023-03-31,Gift Card,Two-Day,1369.4
ORD105378,CUST9683,India,Male,Automotive,4,273.88,2023-04-30,Gift Card,Overnight,1095.52
ORD105379,CUST5494,United Kingdom,Male,Home & Garden,3,273.88,2023-04-12,PayPal,Express,821.64
ORD105380,CUST12116,India,Other,Clothing,4,273.88,2023-01-27,Gift Card,Two-Day,1095.52
ORD105381,CUST6784,China,Other,Books,2,273.88,2023-09-18,Bank Transfer,Standard,547.76
ORD105382,CUST8510,India,Female,Automotive,4,273.88,2023-03-02,Gift Card,Express,1095.52
ORD105383,CUST8786,South Africa,Female,Home & Garden,2,273.88,2023-05-16,Credit Card,Express,547.76
ORD105384,CUST10266,India,Other,Beauty,4,273.88,2023-04-07,Gift Card,Overnight,1095.52
ORD105385,CUST14190,United States,Other,Toys,1,273.88,2023-05-29,Bank Transfer,Express,273.88
ORD105386,CUST10428,United Kingdom,Female,Clothing,2,273.88,2023-08-15,Gift Card,Standard,547.76
ORD105387,CUST11681,China,Other,Sports,2,273.88,2023-10-04,Credit Card,Two-Day,547.76
ORD105388,CUST11893,Germany,Female,Electronics,1,273.88,2023-11-03,Gift Card,Two-Day,273.88
ORD105389,CUST14643,Germany,Male,Beauty,1,273.88,2023-12-01,PayPal,Two-Day,273.88
ORD105390,CUST14943,China,Female,Clothing,3,273.88,2023-08-16,Gift Card,Overnight,821.64
ORD105391,CUST9658,Brazil,Other,Electronics,1,273.88,2023-11-11,Credit Card,Standard,273.88
ORD105392,CUST12082,Canada,Other,Toys,4,273.88,2023-09-06,Credit Card,Overnight,1095.52
ORD105393,CUST11869,Brazil,Other,Clothing,1,273.88,2023-09-15,Credit Card,Two-Day,273.88
ORD105394,CUST12607,United Kingdom,Female,Books,1,273.88,2023-11-10,PayPal,Two-Day,273.88
ORD105395,CUST12669,India,Other,Beauty,2,273.88,2023-08-08,Gift Card,Standard,547.76
ORD105396,CUST11219,Germany,Female,Clothing,2,273.88,2023-08-24,Credit Card,Overnight,547.76
ORD105397,CUST9534,United States,Male,Sports,1,273.88,2023-01-20,PayPal,Standard,273.88
ORD105398,CUST10979,Brazil,Male,Toys,3,273.88,2023-12-11,PayPal,Two-Day,821.64
ORD105399,CUST13890,India,Other,Clothing,2,273.88,2023-05-18,Credit Card,Standard,547.76
ORD105400,CUST6312,Australia,Female,Automotive,4,273.88,2023-07-08,Bank Transfer,Standard,1095.52
ORD105401,CUST7962,Canada,Female,Beauty,4,273.88,2023-04-15,Gift Card,Overnight,1095.52
ORD105402,CUST7938,China,Other,Clothing,1,273.88,2023-04-08,Credit Card,Overnight,273.88
ORD105403,CUST8197,India,Female,Automotive,1,273.88,2023-09-27,Gift Card,Standard,273.88
ORD105404,CUST10296,Canada,Other,Electronics,3,273.88,2023-06-02,PayPal,Express,821.64
ORD105405,CUST12204,Canada,Other,Automotive,1,273.88,2023-08-06,Gift Card,Express,273.88
ORD105406,CUST10730,Germany,Male,Electronics,5,273.88,2023-01-21,Bank Transfer,Overnight,1369.4
ORD105407,CUST5126,Germany,Other,Toys,5,273.88,2023-09-29,Gift Card,Two-Day,1369.4
ORD105408,CUST10602,United Kingdom,Female,Books,1,273.88,2023-07-21,Credit Card,Two-Day,273.88
ORD105409,CUST6191,Australia,Other,Home & Garden,5,273.88,2023-06-09,Credit Card,Overnight,1369.4
ORD105410,CUST7639,China,Male,Toys,4,273.88,2023-03-05,Credit Card,Overnight,1095.52
ORD105411,CUST6366,Canada,Male,Books,1,273.88,2023-03-25,Gift Card,Standard,273.88
ORD105412,CUST14211,United Kingdom,Female,Toys,4,273.88,2023-03-14,Credit Card,Two-Day,1095.52
ORD105413,CUST11453,South Africa,Other,Home & Garden,4,273.88,2023-03-01,Gift Card,Express,1095.52
ORD105414,CUST11671,Brazil,Female,Sports,5,273.88,2023-12-20,Gift Card,Overnight,1369.4
ORD105415,CUST11683,France,Female,Electronics,3,273.88,2023-05-27,Credit Card,Overnight,821.64
ORD105416,CUST9539,Canada,Other,Home & Garden,4,273.88,2023-02-16,Bank Transfer,Two-Day,1095.52
ORD105417,CUST13876,United Kingdom,Male,Clothing,5,273.88,2023-08-11,Credit Card,Two-Day,1369.4
ORD105418,CUST7887,Australia,Female,Sports,3,273.88,2023-06-07,PayPal,Express,821.64
ORD105419,CUST14654,Germany,Female,Beauty,5,273.88,2023-02-16,PayPal,Overnight,1369.4
ORD105420,CUST9086,Canada,Male,Home & Garden,5,273.88,2023-10-16,Bank Transfer,Express,1369.4
ORD105421,CUST7261,Canada,Other,Toys,1,273.88,2023-07-29,PayPal,Standard,273.88
ORD105422,CUST9180,India,Other,Books,2,273.88,2023-01-21,Bank Transfer,Standard,547.76
ORD105423,CUST7841,Australia,Other,Home & Garden,3,273.88,2023-12-17,Gift Card,Overnight,821.64
